Open,High,Close,Volume,MarketCup,Close
0.030384115156822416,0.028463667294351784,0.028829719503294632,0.001845993534169589,0.020092123475159037,0.02883060259251518
0.029073159610133226,0.02693176678688773,0.02845496472439478,0.001243725090455987,0.019828356211518208,0.028391833252759326
0.02855862251216391,0.027009745302046,0.029346301367026748,0.0006776341158240539,0.020483130687990438,0.028875277288926686
0.029247780961609213,0.02791479916507649,0.02991982111153095,0.0007487976809332177,0.020899921276807794,0.030247428678708624
0.03023073853950226,0.027611940673945665,0.029810086286770225,0.00075675135456249,0.020820174341041296,0.0301373374625517
0.029953520666981027,0.028355000460324783,0.030710222420066977,0.0008235395601804455,0.021474324913972855,0.031030831390781805
0.03091057003248891,0.030616880487109137,0.032314317806545784,0.0014947398420144071,0.02264005960314232,0.03168180553849231
0.03243449108498413,0.031313153164393294,0.033159586527462176,0.0014662391781761815,0.0232543367066477,0.03284707053655906
0.033492582478794136,0.03258898228982149,0.035270946669910395,0.0014744151855092256,0.02478871289134154,0.033514531774611896
0.035320665944691146,0.037262159240177346,0.0391023484287733,0.0029381888087598434,0.0275730846753817,0.03632531475716909
0.03933643886439124,0.04051813956343099,0.04012515981427898,0.0034695747507256535,0.028316386303092078,0.03904781203015117
0.03987740233899342,0.03793327755773303,0.03229413073972659,0.0032911204911321716,0.02272407440930754,0.033532082548202134
0.03207903041105971,0.033150930686155586,0.03440186756248932,0.002991763009216796,0.024273375506860144,0.0321588674751723
0.034435641409614026,0.03283297957918768,0.034616161041031504,0.002397041326504808,0.024443202605469727,0.03364589665572668
0.034706123146915124,0.03317658813307864,0.03573524920675179,0.0012173386942913654,0.025272327427990224,0.0346276762935319
0.0357750959899269,0.03570661363456853,0.03808885415103032,0.001757542474848278,0.027005209601946002,0.03670824072641056
0.03848405867691941,0.03606078701954544,0.03546298261324168,0.0015423108646704974,0.02510128264035468,0.03614714781314701
0.035405644881314494,0.03267853181045485,0.034323189763604274,0.001792222337661144,0.024279586646035224,0.033747478405900456
0.03452372933172357,0.03239680298149595,0.03391271940494738,0.0007539197460710561,0.02399000858540022,0.034790419830459524
0.034002974262781815,0.033258088258598884,0.03534289544652239,0.0010592048962275219,0.02504775142896231,0.0350669774749117
0.035410826523791517,0.032923535274210186,0.034034877040058385,0.0006834231820732077,0.02410310490754146,0.03532066592953417
0.034073962764717164,0.031753857546836156,0.032948398751507554,0.0015174849994078216,0.023317682772032777,0.033299667758537516
0.03311950422044781,0.03168241916520729,0.03426107571185291,0.0006374210802701489,0.02428972695709227,0.034280383713094845
0.034341853680779744,0.03316501712760354,0.03586361824703793,0.0009022498862912238,0.025474212326707567,0.03478350588934822
0.035985988838742114,0.033941280668824236,0.03582427934759541,0.0010401387323852,0.025458626677407607,0.03629074505161257
