Open,High,Close,Volume,MarketCup,Close
-0.540825130697664,-0.5399823947062983,-0.5436860507917382,-0.5129838983185375,-0.5731526435786486,-0.5472054341653274
-0.5431736224026229,-0.541695974046055,-0.5419146756116252,-0.5157739763101878,-0.5718080374845337,-0.5460842497760673
-0.5420638339597068,-0.5390985769711241,-0.5424780401863131,-0.5136161944614703,-0.5721746937118122,-0.5429525645840764
-0.5415846071320839,-0.540133751871955,-0.5407851436534205,-0.5158045480448308,-0.5708883927446929,-0.5425592695365349
-0.5403178789093614,-0.5413959625212711,-0.5434029670999797,-0.5157171868072087,-0.5727781350274247,-0.543627623247767
-0.5427756679609712,-0.5415013719759249,-0.5413513110369376,-0.5180889144161294,-0.5712261975838037,-0.543601207908753
-0.5407774882645084,-0.5419392266337175,-0.542755518260413,-0.5177959739247828,-0.5722143823903536,-0.5433634698576272
-0.5423412810704358,-0.5432473849940366,-0.5452051731772148,-0.5148606770612286,-0.5739745258481386,-0.5466683222720431
-0.5448859475001526,-0.5460285729129792,-0.5473184910345014,-0.5119277639159185,-0.5754946459859723,-0.5504985464290704
-0.547111129378121,-0.546133982367633,-0.548703078596172,-0.5149920164908985,-0.5764739390325472,-0.5489429764649137
-0.5482769677423965,-0.5494476231729039,-0.5546226108436378,-0.5130048537391073,-0.5807879390138708,-0.5552855928659375
-0.5542883218081925,-0.55083956853564,-0.5594658645006554,-0.5074163657051763,-0.5843115419368335,-0.5628227695979268
-0.5590833925804894,-0.5594993606564294,-0.5612736761955491,-0.514011027161444,-0.5856040635336196,-0.5650005675477462
-0.5606023454493293,-0.5601237089647635,-0.5623303351241924,-0.5165395539397044,-0.5863330590868987,-0.5630957281010712
-0.5615131566714195,-0.5557127287084812,-0.5561249163761387,-0.5123364102787791,-0.5817125270101121,-0.5657695474168198
-0.5552019355263508,-0.5560154430397947,-0.5559819731258446,-0.5150574199559953,-0.5815699015659845,-0.5596558639539173
-0.5556363224168862,-0.5547748548427154,-0.5568480410540961,-0.5143116074541014,-0.5821709658965053,-0.5601372101315053
-0.5565387261507726,-0.5573344126262321,-0.5875640230143133,-0.49995783348075534,-0.6048098490353884,-0.5894054057589966
-0.5854380656036806,-0.572075519438587,-0.5807167610443517,-0.5010219240520211,-0.599719419892749,-0.5888213332630208
-0.578552332764678,-0.5777946580551881,-0.5819780250175333,-0.5159573440710483,-0.6006146259001263,-0.5839785211104576
-0.5811698640921621,-0.5811704634106395,-0.5906387043000473,-0.5059929632813602,-0.6069863204564909,-0.5973476176892003
-0.5895969697685483,-0.5836975875158013,-0.5915552227872259,-0.5105988644874074,-0.6076304748715375,-0.5975882907779944
-0.5910822926845725,-0.5803677298713528,-0.5855628175101985,-0.5082709647177412,-0.6031678059028378,-0.5935848993985421
-0.5848775663900866,-0.5804461112607108,-0.597121601122201,-0.5038976404888701,-0.6116802917658862,-0.6011367513188726
-0.596844224600319,-0.592738475357262,-0.5949970720295973,-0.5066798249588709,-0.6100713958982967,-0.6059443430194172
-0.5942603232256507,-0.591365449640233,-0.594209482748566,-0.5122679371108185,-0.6094527228951446,-0.6017765895305445
-0.5939772711227856,-0.5889545462158434,-0.5901790436520434,-0.5152502474134358,-0.6064356479958821,-0.5973417476138639
-0.5892886952010715,-0.5882112744202076,-0.5905742396969736,-0.5162410409979552,-0.6066991645227294,-0.5947677195788348
-0.5898295769421898,-0.5892275296753315,-0.5936797518798297,-0.5145573403006936,-0.6089716918911787,-0.5970717241483877
-0.5937138364923964,-0.5906167722315381,-0.5926511210394794,-0.5160279785604129,-0.6081855541431426,-0.5967811554192338
-0.5921528461825372,-0.5910735465350379,-0.5955548309866265,-0.5153129257341535,-0.6103093962907452,-0.5980080011645499
-0.5952131718887606,-0.5944142154056046,-0.6172906134577905,-0.5019490996108644,-0.6264056059936198,-0.6224275145641415
-0.6172267785026659,-0.5980900322858398,-0.6016593486168258,-0.49985214799644667,-0.6147801251775377,-0.6246170526646337
-0.6012021059860126,-0.5954304706607284,-0.6016117008667278,-0.5134265933243866,-0.614716893982522,-0.6056801896292774
-0.6010423637101383,-0.5987305974333513,-0.6035904839002083,-0.5124032546248118,-0.6161526711323426,-0.6117087569998015
-0.6029004186032025,-0.5872842117805601,-0.5910535200067827,-0.5035585322929229,-0.6068071499470266,-0.6081514913459187
-0.5906983507232606,-0.5739728896223555,-0.5751335658564007,-0.5039247666386659,-0.5949420171392823,-0.5946004224317463
-0.5728156233135432,-0.5676537279561864,-0.5718234486290062,-0.5017574624463711,-0.5924477453221771,-0.5801482969534303
-0.5708847035227117,-0.5700484145413984,-0.5806354795883021,-0.508791028765156,-0.5989622305221043,-0.5854049494172127
-0.5802086079408483,-0.5794866149427083,-0.5852096635977077,-0.5134842598853268,-0.6023320096722552,-0.5889651501087636
-0.584754256563096,-0.5781487257105637,-0.579063103835069,-0.5133132962299157,-0.5977289536508538,-0.5896049883204356
-0.5785411227804061,-0.5761702713309078,-0.5800160588370284,-0.5156578914243408,-0.5984007335965513,-0.5836527319292851
-0.5796649237036621,-0.5762513555267953,-0.5806887329560587,-0.5146967925165034,-0.5988655203955325,-0.5829600630395851
-0.5803066953032273,-0.57823791832604,-0.5828889378870533,-0.5157932715853314,-0.6004729227509101,-0.584609554209125
-0.5822936650154181,-0.5809326164360361,-0.5819415885027525,-0.5163747516164698,-0.5997339256840275,-0.5851261208387317
-0.5816014484866295,-0.5789838929282055,-0.5793742156151205,-0.5153740065564423,-0.5977896645913455,-0.5859684766495108
-0.5790063371276891,-0.5790271378326788,-0.5903079728581908,-0.5047719106585619,-0.6059052911144109,-0.5977086273223914
-0.5897651195326266,-0.5886923739824738,-0.5911067733745392,-0.5156229657233912,-0.6064700582446032,-0.5959035791564361
-0.5910150327789412,-0.5901005361843874,-0.597331811784398,-0.5160192393043008,-0.6110808962229595,-0.5996340120327439
-0.5984472523511981,-0.5932898478892974,-0.5962387163409739,-0.5119700193155429,-0.6102388524935176,-0.6035816376965
-0.5958521409922577,-0.592178994405638,-0.5942991726311034,-0.5143115134836056,-0.6087594075879961,-0.5999891515905985
-0.5939156162092903,-0.5923249459582356,-0.5941786518514439,-0.5146737697450253,-0.6086427498354628,-0.5995430258650291
-0.5937082315002605,-0.5897545769486005,-0.5913422093161999,-0.5154171076905291,-0.6064923038615474,-0.5963350296936644
-0.5909814028261255,-0.5904789290985293,-0.5936909631151469,-0.5161931786920798,-0.6082177200075541,-0.5975765506273215
-0.5932121896962298,-0.592784423068265,-0.596947826974785,-0.5163637539361081,-0.6106248007845592,-0.6013099185412976
-0.5962613054181813,-0.595387225756255,-0.5973290089755686,-0.5176882304866155,-0.610882388554929,-0.6014948259143954
-0.5973094389476021,-0.5950628889727048,-0.5981474291537221,-0.5163151523956655,-0.6114722177762656,-0.602208040067773
-0.5977073933892538,-0.5931520047562885,-0.5994142987445623,-0.5155312818429609,-0.6123855962812538,-0.6034906515287851
-0.5988339968085779,-0.5936682408034392,-0.5966507292388799,-0.5137067193724519,-0.6102893310626746,-0.6019644319413107
-0.5962164654810939,-0.5930547037212234,-0.5962723500469254,-0.5164900064296039,-0.6099763198038867,-0.5991203804408054
-0.5957960910708983,-0.5918951997200316,-0.5936685406445126,-0.516207681471936,-0.6079953343697422,-0.5985333729071614
-0.5929151251130249,-0.5910627353089195,-0.5922755446563542,-0.5173557816664727,-0.6069184303377677,-0.596088486529534
-0.5919454614735072,-0.5911789559896916,-0.5966311095770749,-0.515611344705407,-0.6101550257990143,-0.6005115882955416
-0.5963229603316766,-0.5947142269303884,-0.5959107877079466,-0.517136150691272,-0.6095841782462897,-0.6002679801690795
-0.5954177541017223,-0.5947899055132169,-0.5961322096054608,-0.5170425247539279,-0.6097211664778499,-0.599463779847987
-0.5956811887321114,-0.5935249920573712,-0.5952072826917942,-0.5164817432906706,-0.6089999915389177,-0.5984277115511054
-0.5946863026279822,-0.5926763108070815,-0.5942879613957862,-0.5171426628466328,-0.608278959260251,-0.5975090447609525
-0.5937754914058918,-0.5924438694455374,-0.5940609338806135,-0.5174207779260875,-0.6080762618092241,-0.5971186847510792
-0.59357090919293,-0.5920870989836321,-0.5938254979389529,-0.518526281294865,-0.6078663460451187,-0.5964318859367157
-0.5934083644209878,-0.5926844192266704,-0.5945654394698863,-0.518553833444242,-0.6083899352981166,-0.5971715154291072
-0.5941426183907959,-0.5932844422762381,-0.5945878619405206,-0.517493598795655,-0.6083765553951532,-0.5976646017573681
-0.5940809634773004,-0.5814218244178909,-0.5835055558294978,-0.5068170218827808,-0.6000139642782139,-0.5968105057959161
-0.5830111040088184,-0.5806299021047227,-0.5818098564877757,-0.5148676308779199,-0.5987048983712707,-0.585809984615427
-0.5812595439663371,-0.5722539046695395,-0.5726138407188668,-0.5090851564171,-0.5917541051315874,-0.5838435093777194
-0.5718235397054817,-0.5677672458304289,-0.5738358653684383,-0.5085062355157978,-0.5926372362358026,-0.5750706817874095
-0.5731323053692238,-0.5723052579936017,-0.5724568834244265,-0.5158470227089454,-0.5915671003591483,-0.5761859961013331
-0.5719608620128123,-0.5584371576903026,-0.5594378364123624,-0.5047237351177003,-0.5817313829763437,-0.573559137388276
-0.5590245401630621,-0.5552181151135672,-0.5561221135673093,-0.5100645482481254,-0.5791965338381322,-0.5617896363387133
-0.5558857445669355,-0.5549126979757242,-0.5595359347213876,-0.5075360527933636,-0.5817350755311029,-0.5649888273970732
-0.5588788103675276,-0.5578587570929715,-0.5579046999827394,-0.5134070161377556,-0.5804664018244324,-0.5621535810095726
-0.5576401071054848,-0.5582695836854683,-0.5603935942231513,-0.5135890683116744,-0.5823094495830254,-0.5628844053889595
-0.5599241414008805,-0.547090775879106,-0.5471783505930368,-0.5094300594602899,-0.5723076372243804,-0.560959020678607
-0.5466094825819543,-0.5453988189915859,-0.5448380052205775,-0.5147169335261093,-0.5705049849423893,-0.5503018989052996
-0.5443674857275782,-0.5327523872396591,-0.5430021654373908,-0.5052722722253511,-0.5690746465320261,-0.5457702007455678
-0.542697198071068,-0.5343767739639396,-0.5344844294051707,-0.5052124130195083,-0.562596710562819,-0.5461136001527495
-0.5340374852210403,-0.5320496575419671,-0.5325280688423245,-0.5067148446303164,-0.5610701258816622,-0.5367097394637721
-0.5322943326667628,-0.5335497151658867,-0.5398125689896558,-0.5076301799066852,-0.5665217851893766,-0.5445433550002516
-0.539496747561446,-0.5349092268502678,-0.5348656114059545,-0.5101705782909188,-0.5627454577046418,-0.5398472947310994
-0.5343934022216725,-0.5354930330606581,-0.5364239731150411,-0.5135977449207892,-0.5638847486100633,-0.5362636137382026
-0.5360076399568233,-0.5366903763532641,-0.536068016393721,-0.5144825711095125,-0.5635743481740763,-0.5384326065750173
-0.5355956730348317,-0.5361660318865246,-0.5357400877606938,-0.51675074009968,-0.5632898011532956,-0.5359202143310209
-0.5354135107904137,-0.5364849630570157,-0.53769644832354,-0.5134770554806466,-0.5647277684880496,-0.5385852285337649
-0.536982908588477,-0.535968727009865,-0.5365781276006523,-0.5138379021846289,-0.5638363257317015,-0.537948325359761
-0.5361001223270663,-0.5366633482879682,-0.5422201817740182,-0.5115668232414404,-0.5680673505019156,-0.5420603131329375
-0.5416378545573753,-0.541779761048472,-0.5551327220505691,-0.5035307796731547,-0.5777969541170062,-0.5594592164301465
-0.5550141682897968,-0.5479881076469282,-0.5514302115870736,-0.5082662975164485,-0.5749535872302479,-0.5558109646085488
-0.5507964117075017,-0.5517369003034621,-0.5578206157178606,-0.5073953476376093,-0.5797520429344976,-0.5663418797621227
-0.5577522069482037,-0.5539883381426062,-0.5534538395618228,-0.5120626429009314,-0.5763972247713572,-0.5648538156643351
-0.5530664335225576,-0.5497233094389214,-0.5536640502240198,-0.5104662094707959,-0.5765104872425015,-0.5554088644480026
-0.5533634981057624,-0.5491368004220016,-0.5484312061397305,-0.513623680777638,-0.5724962789266393,-0.5544314969044853
-0.5482685602541927,-0.5477880999637388,-0.5492440207002254,-0.5138540024629141,-0.5730741648742221,-0.5503224441689771
-0.5487449845857475,-0.5487719215405077,-0.5520159986323957,-0.5154384076695835,-0.5751354405429725,-0.5524885019681236
-0.5517352478902717,-0.552147726895959,-0.5531146996934784,-0.5137687712231975,-0.5759244975497485,-0.5552063468488955
-0.5527777764275567,-0.5522261082853169,-0.5528792637518178,-0.516549611915108,-0.5756989500237296,-0.555212216924232
-0.5521556223004672,-0.5504584728149685,-0.5508388189240928,-0.5160417295763025,-0.5741046530182183,-0.5531899759708282
-0.550401259761918,-0.5512125558367227,-0.5531623474435764,-0.5150468639369639,-0.575826455010872,-0.5556231221977828
-0.5526965040415854,-0.5528991071111835,-0.5564192113032143,-0.5150183282297306,-0.5782580065262907,-0.5567912671897344
-0.5561043392602372,-0.5565127594412383,-0.560909311047741,-0.5129688943627035,-0.5816278797844712,-0.5617015852086666
-0.5604958505987464,-0.5570452123275664,-0.5567611539803881,-0.5148582651518356,-0.5784320707860912,-0.5619657385988065
-0.5562472665597037,-0.5520477230543643,-0.5522430261475684,-0.5129291448429679,-0.5749483086687157,-0.5575162214937848
-0.5512644285508528,-0.550872002213995,-0.5524420255744482,-0.5152522521173468,-0.5750532707490799,-0.5528113561116278
-0.5520351149695446,-0.5509774116686488,-0.5507126925267747,-0.5166620068928188,-0.5736984648822827,-0.5527409152075906
-0.5502723449427913,-0.5398742824451149,-0.5403198773877579,-0.504907885966026,-0.5657492849065879,-0.5516490811950127
-0.5394070676872711,-0.5364417181525423,-0.5400367936959993,-0.507406279538624,-0.56549879955944,-0.539841424655763
-0.53950515504965,-0.5367606493230334,-0.5372143652049016,-0.5113775040158443,-0.563311115881138,-0.5403609263230379
-0.5367783263755151,-0.5383580079820178,-0.538817571855257,-0.5135135160330281,-0.5644966130717867,-0.5394921551732449
-0.5384934539691127,-0.5389904647099407,-0.5428732362312433,-0.5124835367517482,-0.5675437961031338,-0.5429848499984268
-0.5426131231890289,-0.543101433441439,-0.5426574199513878,-0.5165967067952675,-0.5673407934924971,-0.5433957552719776
-0.5421030689046583,-0.5416338094958745,-0.5414381981106455,-0.5162915971247111,-0.5663736729968667,-0.5424682833688201
-0.5410689478555774,-0.5420365276687826,-0.5447230900585764,-0.5138691630362412,-0.5688438985659938,-0.5466213616693516
-0.5446813652871908,-0.5448636632987282,-0.544518485014038,-0.5163149331311752,-0.5686477186887247,-0.5454766969787458
-0.5439387038291787,-0.5447825791028407,-0.5446053720877462,-0.5163733044708342,-0.5686703924511047,-0.5449806756128165
-0.5440480011758296,-0.5450204260774442,-0.5467775489304479,-0.5144746149408657,-0.5702911904489972,-0.5479890892227421
-0.5463376404633613,-0.5434068505792821,-0.542506068274606,-0.5142909339450191,-0.5669876076541391,-0.5469853063402109
-0.5420722414479107,-0.5421716679952618,-0.542026787964797,-0.5152738966548861,-0.5665801855604156,-0.5436951291141361
-0.5414164573680057,-0.5426933096554717,-0.5440476131307169,-0.5159122695565491,-0.5680845020196028,-0.5443026819114577
-0.5435631693560709,-0.5446906836808347,-0.546060029870149,-0.5154687914632349,-0.569589114402115,-0.5465303755016367
-0.5454016067766592,-0.5452853011173434,-0.5454237922658995,-0.5160431391337399,-0.5690621698422377,-0.5458494467626097
-0.5448383050669973,-0.5458393764559083,-0.5467663376951307,-0.5153198169038476,-0.5700512676086305,-0.5471144479976126
-0.546371270416177,-0.5449744783664412,-0.5450033709415056,-0.514256603390543,-0.5686586137676191,-0.549148429101689
-0.5447374152085503,-0.5441852588598024,-0.5434085727176382,-0.5150141935279141,-0.5673938850083066,-0.5456058386361474
-0.5428317178823305,-0.5441960700859207,-0.5434814457471998,-0.517186813317923,-0.5674039766785879,-0.5443936680791724
-0.5430026701424768,-0.5443609412842255,-0.544776343426333,-0.5176447346764462,-0.5683554531795781,-0.5449278449347885
-0.544294620829811,-0.5455690958029498,-0.5452500181184834,-0.5160936639369972,-0.5686782088836043,-0.5460050037590253
-0.54476544016923,-0.5455123368658286,-0.5454350035012168,-0.5164410478012771,-0.568783656387542,-0.5454620217904046
-0.5450877272170466,-0.5454772003809439,-0.5460348045906854,-0.5159856918372899,-0.5692059048918181,-0.5462456768478194
-0.5455417315800577,-0.5465583229927778,-0.5509901706008746,-0.5128970069333946,-0.5729706118459245,-0.5529140824300155
-0.550583422006336,-0.550169272516303,-0.5511695503659493,-0.5156026367727935,-0.5730679945090436,-0.552426866177091
-0.5505750145181321,-0.5515152701680361,-0.5526494334278158,-0.5160808213025673,-0.5741695254072211,-0.553386623494599
-0.5522200797100305,-0.5523666542248553,-0.5531987839583572,-0.517013844958601,-0.57455445126951,-0.5535421804910147
-0.5526488616084301,-0.5535477806782838,-0.5554858759630599,-0.5133984334991366,-0.576274327076925,-0.5588986242355165
-0.5550562057308164,-0.5552181151135672,-0.5557577484195013,-0.5159171560223322,-0.57644614410415,-0.5569849796758369
-0.5552832079123219,-0.5561019328487414,-0.5606430442089583,-0.514782180373713,-0.58015928448437,-0.5619158429584468
-0.560151143582386,-0.5558019213239574,-0.5553345242862782,-0.5124112734404559,-0.5760435893679436,-0.5620303094275073
-0.5548740434863982,-0.552642340490873,-0.5528988834136228,-0.5137431486013349,-0.5741345097784701,-0.5564185174058703
-0.5524358719072643,-0.553455885256278,-0.5544656535491974,-0.5168306494769829,-0.5752971104822064,-0.5556759528758107
-0.5541201720441143,-0.5550127018173188,-0.5552112006977892,-0.5163423443248084,-0.5758348329469322,-0.556999654864178
-0.5548656359981944,-0.5542559159890351,-0.5546198080348085,-0.5163581376328074,-0.5753475457182049,-0.55638623199152
-0.5540865420912987,-0.5548208025537182,-0.5555559461837922,-0.5160689496965942,-0.5760364398083869,-0.5562805706354641
-0.5549441058880975,-0.5554613677012299,-0.5557773680813063,-0.5149077562796388,-0.5761663769842991,-0.5565740744022861
-0.5553084303769337,-0.5544856545440497,-0.5545945827553449,-0.51596226186033,-0.5752175300750308,-0.5562952458238052
-0.5541229745401822,-0.5525882843602813,-0.5535547406796774,-0.5159808680185041,-0.5743787950923727,-0.5549040379690688
-0.553116878451781,-0.5541153700494966,-0.5544544423138803,-0.5169675362982566,-0.5750264690917515,-0.5552445023385824
-0.5540417021542111,-0.5535775115501093,-0.5539807676217298,-0.5170824183617571,-0.5746185694936219,-0.5551535161708675
-0.5534503754838694,-0.5543748394763367,-0.5580980937919606,-0.5148243418028415,-0.577750282066181,-0.5592302834920253
-0.5575896621762614,-0.5583101257834121,-0.5599843841340745,-0.5150705445019127,-0.5791635893598404,-0.5614198215925175
-0.559307592265927,-0.5593696259430094,-0.5664252388237888,-0.5113745909304735,-0.5841007447249162,-0.5713754693631202
-0.5660896327504148,-0.5666104446357668,-0.5778298679501803,-0.5082339716658834,-0.59286249192156,-0.5813369872090595
-0.5759095789725822,-0.5741945197577815,-0.5803411846612265,-0.5114307226399819,-0.59476841187839,-0.5845068278907372
-0.5796397012390504,-0.573305296409548,-0.5739788086187323,-0.5122970679645255,-0.5898218823920631,-0.5845625936064334
-0.5736675821182061,-0.5736512556453348,-0.5818014480612878,-0.5118371137109424,-0.5958306973573828,-0.5857688940880719
-0.5814108787540077,-0.5792784988399302,-0.5903051700493614,-0.5035417428976682,-0.6023625752227073,-0.5974444739322516
