date,price
1528329600,314.4
1528416000,312.64
1528502400,310.5
1528588800,299.5
1528675200,273.82
1528761600,270.25
1528848000,261.78
1528934400,245.91
1529020800,268.27
1529107200,257.24
1529193600,266.6
1529280000,264.75
1529366400,265.38
1529452800,262.4
1529539200,265.52
1529625600,260.89
1529712000,236.82
1529798400,242.93
1529884800,237.62
1529971200,241.22
1530057600,231.92
1530144000,229.32
1530230400,219.49
1530316800,234.46
1530403200,239.14
1530489600,235.71
1530576000,248.81
1530662400,238.26
1530748800,245.65
1530835200,242.33
1530921600,241.59
1531008000,246.87
1531094400,243.51
1531180800,232.18
1531267200,220.8
1531353600,218.17
1531440000,212.05
1531526400,218.88
1531612800,224.57
1531699200,232.13
1531785600,246.73
1531872000,259.99
1531958400,265.26
1532044800,260.43
1532131200,248.4
1532217600,255.07
1532304000,250.36
1532390400,241.82
1532476800,251.07
1532563200,244.35
1532649600,242.0
1532736000,244.06
1532822400,241.28
1532908800,240.21
1532995200,235.74
1533081600,218.32
1533168000,219.37
1533254400,211.03
1533340800,210.46
1533427200,202.32
1533513600,207.16
1533600000,199.5
1533686400,187.42
1533772800,173.48
1533859200,183.77
1533945600,169.19
1534032000,165.62
1534118400,168.12
1534204800,145.09
1534291200,139.3
1534377600,153.35
1534464000,151.79
1534550400,166.4
1534636800,152.22
1534723200,155.31
1534809600,142.54
1534896000,141.71
1534982400,136.72
1535068800,140.75
1535155200,144.98
1535241600,144.92
1535328000,141.86
1535414400,182.13
1535500800,194.01
1535587200,187.63
1535673600,183.53
1535760000,194.56
1535846400,220.88
1535932800,213.15
1536019200,217.06
1536105600,216.68
1536192000,174.84
1536278400,180.67
1536364800,187.74
1536451200,185.95
1536537600,193.92
1536624000,202.2
1536710400,187.62
1536796800,185.44
1536883200,193.05
1536969600,190.87
1537056000,191.92
1537142400,193.24
1537228800,183.5
1537315200,191.51
1537401600,191.41
1537488000,200.52
1537574400,208.0
1537660800,204.88
1537747200,205.07
1537833600,197.83
1537920000,189.37
1538006400,184.65
1538092800,194.24
1538179200,187.19
1538265600,188.5
1538352000,187.17
1538438400,186.98
1538524800,182.0
1538611200,177.65
1538697600,180.66
1538784000,182.31
1538870400,180.71
1538956800,180.35
1539043200,182.59
1539129600,180.51
1539216000,178.18
1539302400,156.05
1539388800,157.8
1539475200,161.21
1539561600,157.17
1539648000,165.21
1539734400,163.21
1539820800,159.87
1539907200,154.4
1539993600,153.05
1540080000,154.76
1540166400,154.39
1540252800,151.69
1540339200,153.47
1540425600,155.99
1540512000,154.77
1540598400,155.38
1540684800,153.64
1540771200,156.07
1540857600,150.25
1540944000,153.36
1541030400,151.91
1541116800,153.63
1541203200,154.34
1541289600,154.87
1541376000,161.58
1541462400,164.86
1541548800,170.12
1541635200,166.25
1541721600,164.16
1541808000,159.96
1541894400,161.77
